player,attack angle,body direction,bat direction,hand speed,hinge angle,bat speed,velocity vector2,velocity vector,vertical bat angle,body rotation rate,bat rotation rate,x_knob,y_knob,z_knob,x_barrel,y_barrel,z_barrel
Player 2,-0.86313206,-1.3708189,3.8140981,0.8679703,-0.8724583,1.0115027,"[-0.6279247, 0.59901494, -0.01625361]","[0.5980419, 0.2736366, -0.76877826]",0.64160067,1.2232872,0.17580254,0.5016005,-0.8410808,0.56360316,0.7829211,-0.51941717,0.88283163
Player 2,-0.8725026,-1.3683364,3.8112254,0.8741921,-0.87206805,1.0287316,"[-0.631745, 0.60298544, -0.03896965]","[0.61583304, 0.24121109, -0.7879514]",0.63811374,1.2616717,0.20914944,0.500349,-0.8398888,0.56355083,0.78416944,-0.5189448,0.88128734
Player 2,-0.8813649,-1.3657774,3.8082044,0.8818071,-0.8716062,1.0503532,"[-0.6349805, 0.608552, -0.06362365]","[0.6338471, 0.21143629, -0.8105262]",0.63464636,1.3017758,0.23847438,0.49909037,-0.83868706,0.5634509,0.7854534,-0.51853335,0.8796999
Player 2,-0.89137924,-1.3631352,3.8050504,0.89156365,-0.8710944,1.0742583,"[-0.6380461, 0.616122, -0.09042482]","[0.6490148, 0.18644863, -0.83603716]",0.6311946,1.344106,0.26123932,0.49782458,-0.8374713,0.5632993,0.78676677,-0.5181731,0.87806374
Player 2,-0.90253353,-1.3604048,3.8017762,0.90322465,-0.8705505,1.0975248,"[-0.64103425, 0.6251062, -0.11887824]","[0.6604312, 0.16477992, -0.8622387]",0.6277627,1.387742,0.28184566,0.49655163,-0.8362384,0.5630928,0.788102,-0.51785713,0.8763776
Player 2,-0.91349566,-1.3575835,3.7983825,0.91599256,-0.86997813,1.1184384,"[-0.6437508, 0.634531, -0.1483162]","[0.6693592, 0.14302734, -0.8868613]",0.62436205,1.4309268,0.30897695,0.49527207,-0.8349872,0.5628294,0.7894542,-0.51758546,0.8746443
Player 2,-0.92086864,-1.3546754,3.7948477,0.9281054,-0.8693514,1.1371206,"[-0.6453085, 0.64283884, -0.17808676]","[0.68025875, 0.11474784, -0.9076143]",0.62101245,1.472624,0.3479219,0.4939886,-0.83372015,0.56250817,0.79082745,-0.51737106,0.8728717
Player 2,-0.9215301,-1.3516878,3.7911313,0.938209,-0.86862254,1.1561201,"[-0.64481735, 0.6489749, -0.20803449]","[0.6974904, 0.07540919, -0.9242574]",0.6177334,1.5133836,0.39635414,0.49270546,-0.83244145,0.5621287,0.79223466,-0.5172363,0.8710681
Player 2,-0.917733,-1.3486238,3.787212,0.9478838,-0.86776716,1.1781163,"[-0.64298093, 0.65423113, -0.23883219]","[0.71872693, 0.03040411, -0.94029194]",0.61453134,1.5549352,0.44641453,0.49142554,-0.8311529,0.5616892,0.79368407,-0.5171925,0.8692347
Player 2,-0.9157832,-1.3454765,3.7831047,0.9604123,-0.8668073,1.2025849,"[-0.64161956, 0.6611449, -0.2712998]","[0.7371234, -0.00987121, -0.9597011]",0.6113978,1.5992348,0.48979297,0.49014804,-0.8298513,0.56118613,0.79517025,-0.5172304,0.86736447
Player 2,-0.9183092,-1.3422359,3.7788367,0.9771408,-0.86578006,1.228713,"[-0.64139503, 0.6707257, -0.30584893]","[0.7506639, -0.04200214, -0.9839057]",0.60832024,1.6472707,0.52380556,0.4888711,-0.8285317,0.5606154,0.7966836,-0.51733387,0.8654481
Player 2,-0.9231704,-1.3388939,3.774419,0.9973387,-0.8647042,1.25877,"[-0.6414153, 0.6823945, -0.34294128]","[0.763332, -0.06965762, -1.0132704]",0.6052861,1.6982704,0.55521256,0.4875942,-0.8271901,0.55997247,0.79822254,-0.51749444,0.8634757
Player 2,-0.9274606,-1.3354456,3.769843,1.0200571,-0.8635767,1.2934794,"[-0.6408003, 0.69523984, -0.3827963]","[0.7782789, -0.09784905, -1.0462348]",0.60229146,1.7504426,0.5960164,0.48631844,-0.8258247,0.5592526,0.7997914,-0.5177135,0.8614409
Player 2,-0.92715424,-1.3318905,3.7650769,1.0438495,-0.86236566,1.3279858,"[-0.63924444, 0.7077491, -0.42435777]","[0.7957972, -0.13414896, -1.0757172]",0.59936005,1.8028828,0.6535313,0.4850454,-0.8244364,0.5584532,0.801395,-0.51800764,0.8593517
Player 2,-0.9181959,-1.3282323,3.760065,1.0673414,-0.8610119,1.3581975,"[-0.6365437, 0.7186175, -0.46649644]","[0.81594384, -0.18559778, -1.0948173]",0.5965415,1.8566526,0.7248198,0.48377702,-0.823029,0.5575738,0.8030384,-0.5184078,0.85722977
Player 2,-0.90307325,-1.3244709,3.7547677,1.0922688,-0.8594759,1.3880066,"[-0.63280463, 0.72931635, -0.5105949]","[0.8380118, -0.24730179, -1.1080273]",0.5938716,1.9142534,0.7991611,0.48251542,-0.82160336,0.5566111,0.804725,-0.5189349,0.8550879
Player 2,-0.89102376,-1.3205923,3.7491913,1.1230575,-0.85777813,1.42346,"[-0.6286859, 0.7434002, -0.5597932]","[0.8591768, -0.30446544, -1.127731]",0.59134316,1.9782435,0.8648236,0.48126125,-0.8201527,0.5555552,0.8064531,-0.5195798,0.8529132
Player 2,-0.8874427,-1.3165765,3.7433696,1.1621789,-0.85597235,1.4648523,"[-0.6245464, 0.7625855, -0.6156825]","[0.8770849, -0.3492647, -1.1594704]",0.58893096,2.0494432,0.9178929,0.48001432,-0.8186666,0.55439293,0.8082159,-0.5203176,0.85068196
Player 2,-0.8892479,-1.3124063,3.7373204,1.2086238,-0.8540933,1.5096034,"[-0.6196059, 0.7857943, -0.67778116]","[0.8926217, -0.38645524, -1.1990346]",0.58662707,2.1257896,0.96844244,0.47877538,-0.817137,0.55311257,0.810008,-0.52113307,0.8483789
Player 2,-0.8897958,-1.3080752,3.7310288,1.2600346,-0.8521328,1.5554312,"[-0.6124193, 0.81104726, -0.7448704]","[0.9085282, -0.42619625, -1.2384369]",0.58445454,2.2036204,1.034699,0.47754803,-0.8155605,0.5517051,0.81182873,-0.5220317,0.8460057
Player 2,-0.8814743,-1.303586,3.7244372,1.31357,-0.85003054,1.5981091,"[-0.6019939, 0.8360231, -0.8149447]","[0.9263263, -0.48097393, -1.2663857]",0.58247834,2.2809606,1.1273398,0.47633776,-0.81393844,0.55016553,0.81368107,-0.52304447,0.8435864
Player 2,-0.85953784,-1.2989475,3.7174628,1.3676887,-0.84769475,1.635121,"[-0.58811474, 0.8593182, -0.8867161]","[0.94567597, -0.5589679, -1.2748013]",0.58079416,2.3594031,1.2401006,0.47515103,-0.81227475,0.5484914,0.8155673,-0.5242184,0.8411616
Player 2,-0.8304715,-1.2941589,3.7100542,1.4263332,-0.8450747,1.673045,"[-0.5708549, 0.88365966, -0.96317]","[0.9657271, -0.6498369, -1.2739714]",0.57946444,2.4429204,1.3550704,0.47399437,-0.8105678,0.54667425,0.81748843,-0.52557933,0.83875126
Player 2,-0.80930316,-1.2892,3.7022324,1.4972456,-0.84221196,1.7200774,"[-0.550303, 0.91470337, -1.0498707]","[0.9857058, -0.7299207, -1.2866286]",0.57847375,2.5353327,1.4548898,0.4728742,-0.808804,0.54469377,0.8194443,-0.5271056,0.8363284
Player 2,-0.80253243,-1.2840426,3.694053,1.5839026,-0.83919,1.7758281,"[-0.52666074, 0.9550096, -1.1486222]","[1.0049165, -0.7884104, -1.3218197]",0.57777387,2.6384485,1.5324866,0.47179687,-0.806965,0.5425254,0.82143325,-0.5287538,0.8338474
Player 2,-0.803866,-1.2786647,3.6855407,1.6837002,-0.83605564,1.8359519,"[-0.50023526, 1.0026051, -1.2567395]","[1.0234658, -0.83447105, -1.3702378]",0.5773467,2.7515047,1.5949274,0.47076833,-0.8050364,0.54014975,0.8234546,-0.5304993,0.8312809
Player 2,-0.8069603,-1.2730513,3.6766863,1.793847,-0.8328148,1.8986752,"[-0.47162718, 1.0554047, -1.3717054]","[1.0420803, -0.8786154, -1.4231318]",0.5772027,2.8718107,1.6605237,0.46979398,-0.80300826,0.5375525,0.82550955,-0.53233844,0.8286192
Player 2,-0.80869657,-1.2671882,3.6674612,1.9124837,-0.8294527,1.962337,"[-0.44220552, 1.1123383, -1.4915602]","[1.0600908, -0.92684746, -1.4753251]",0.57736707,2.9964998,1.749349,0.46887702,-0.8008726,0.53472286,0.8275985,-0.5342796,0.8258631
Player 2,-0.80184036,-1.2610681,3.657794,2.0342915,-0.82590574,2.0219307,"[-0.4137948, 1.1699789, -1.6119133]","[1.075099, -0.9934976, -1.5128037]",0.57790923,3.124915,1.8703762,0.46801707,-0.79862785,0.5316586,0.8297172,-0.53635925,0.8230411
Player 2,-0.77964455,-1.2546927,3.6475735,2.1538963,-0.82206076,2.0765412,"[-0.38742742, 1.2242726, -1.7292559]","[1.0856698, -1.0937729, -1.5234767]",0.57893795,3.2600167,2.0144105,0.46721098,-0.7962801,0.5283653,0.8318574,-0.53864294,0.82020724
Player 2,-0.749646,-1.2480519,3.6367235,2.2752001,-0.8178518,2.133588,"[-0.36329716, 1.2776864, -1.8471786]","[1.0916725, -1.2161721, -1.5213956]",0.5805155,3.4076202,2.1586976,0.4664545,-0.79383045,0.5248423,0.8340103,-0.5411742,0.81738824
Player 2,-0.72930014,-1.2411081,3.6252651,2.4083674,-0.8133374,2.196224,"[-0.34226272, 1.3384655, -1.972714]","[1.0923406, -1.3277184, -1.5364795]",0.5826008,3.5739808,2.2786653,0.4657424,-0.79126483,0.5210743,0.83616656,-0.5439316,0.8145497
Player 2,-0.726377,-1.2338071,3.6132627,2.5573854,-0.8086361,2.2630267,"[-0.32579225, 1.4109784, -2.1078947]","[1.0887083, -1.4119546, -1.5839956]",0.5850926,3.762501,2.363355,0.4650679,-0.78856033,0.5170396,0.8383205,-0.5468619,0.81162393
Player 2,-0.73582387,-1.2261008,3.6007516,2.7180755,-0.80383146,2.3374693,"[-0.31459537, 1.4923207, -2.2498763]","[1.0844593, -1.4787635, -1.6604267]",0.58789235,3.9710896,2.4274497,0.46442267,-0.78569883,0.5127223,0.84047323,-0.5499293,0.8085505
Player 2,-0.7484106,-1.2179518,3.5877159,2.8838382,-0.7989449,2.4189978,"[-0.3094174, 1.5770583, -2.3945084]","[1.0779252, -1.5464104, -1.7504917]",0.5909524,4.194059,2.5024471,0.4637953,-0.78267205,0.5081162,0.8426213,-0.55313444,0.80530113
Player 2,-0.75197077,-1.2093393,3.574076,3.0460398,-0.7939178,2.49873,"[-0.3124561, 1.6589371, -2.5354798]","[1.0596461, -1.6397436, -1.8259877]",0.59432536,4.4278426,2.6091006,0.46316937,-0.77948505,0.5032292,0.8447417,-0.5565276,0.8019065
Player 2,-0.73801947,-1.200255,3.5596905,3.1979616,-0.78861684,2.5768104,"[-0.32572287, 1.7331392, -2.6677878]","[1.0242378, -1.7808884, -1.8684183]",0.5981277,4.6743464,2.7409115,0.4625255,-0.7761535,0.4980785,0.8468014,-0.5602041,0.798434
Player 2,-0.7154469,-1.190678,3.5444548,3.3445206,-0.78295857,2.665635,"[-0.3490036, 1.8034818, -2.7949004]","[0.97683966, -1.9555244, -1.8996702]",0.6023941,4.9395347,2.870431,0.46184498,-0.7726854,0.49267226,0.84877825,-0.56423104,0.79490566
Player 2,-0.70334584,-1.180557,3.5283926,3.4983113,-0.77701753,2.7646804,"[-0.38111013, 1.8809663, -2.9248765]","[0.92329293, -2.118407, -1.9596729]",0.60701066,5.230081,2.965176,0.4611106,-0.76906735,0.48700377,0.85066026,-0.56858546,0.791263
Player 2,-0.7085124,-1.1698229,3.5115948,3.6646903,-0.77095425,2.8600385,"[-0.42203262, 1.9719752, -3.0599275]","[0.86199117, -2.2441165, -2.0600739]",0.61181784,5.549317,3.0093193,0.46030426,-0.76527286,0.48106164,0.85243195,-0.5731949,0.78742343
Player 2,-0.72439665,-1.1584142,3.494127,3.8396888,-0.7648954,2.9462576,"[-0.47275004, 2.0747368, -3.1961203]","[0.7889955, -2.3416555, -2.186535]",0.61670184,5.8940797,3.0227365,0.4594065,-0.7612791,0.47484267,0.85407025,-0.57800436,0.78333336
Player 2,-0.7424041,-1.146284,3.4759853,4.017662,-0.7588843,3.030685,"[-0.53405255, 2.1846802, -3.329199]","[0.704162, -2.4335132, -2.3243625]",0.6215973,6.257396,3.0500016,0.4583972,-0.7570728,0.46835217,0.85555285,-0.583004,0.77896935
Player 2,-0.7520884,-1.1334043,3.4570563,4.191942,-0.75283563,3.1297047,"[-0.60660756, 2.29499, -3.455058]","[0.60800385, -2.5553858, -2.457311]",0.6264974,6.6359835,3.1211257,0.45725507,-0.7526551,0.46160424,0.856859,-0.58825606,0.77434254
Player 2,-0.7457348,-1.1197636,3.4371338,4.357515,-0.7465542,3.259104,"[-0.69159657, 2.399832, -3.5707753]","[0.49688715, -2.7397912, -2.5719197]",0.6314463,7.034225,3.2265813,0.45595607,-0.74803966,0.45462126,0.85796046,-0.5938867,0.7694941
Player 2,-0.7316203,-1.1053263,3.416068,4.520917,-0.73992634,3.4138765,"[-0.79026437, 2.5054338, -3.6792629]","[0.36600626, -2.964915, -2.682225]",0.6364371,7.4616737,3.3259838,0.45447323,-0.7432261,0.44741744,0.8588192,-0.5999789,0.7644351
Player 2,-0.72708076,-1.09001,3.3938966,4.69666,-0.7330716,3.5635862,"[-0.9026813, 2.6280208, -3.7864614]","[0.21526857, -3.1633253, -2.8208375]",0.64133215,7.9278827,3.37375,0.45277926,-0.7381811,0.4399931,0.8593959,-0.606481,0.7591068
Player 2,-0.73816276,-1.0737107,3.3707526,4.891376,-0.7262277,3.6860173,"[-1.0278522, 2.7767704, -3.893408]","[0.04779416, -3.2978668, -3.0004709]",0.6459336,8.437109,3.3513055,0.45084813,-0.73285306,0.4323453,0.8596569,-0.61326814,0.7534224
Player 2,-0.7580604,-1.0563405,3.3467178,5.1014,-0.71956414,3.7879727,"[-1.165255, 2.9483638, -3.9967005]","[-0.13596968, -3.3860292, -3.2083626]",0.650085,8.984569,3.289825,0.44865513,-0.72719836,0.42448136,0.8595691,-0.6202494,0.7473239
Player 2,-0.777408,-1.0378293,3.3217576,5.321093,-0.7131158,3.8912315,"[-1.315661, 3.1344194, -4.0937123]","[-0.33940148, -3.466724, -3.4280741]",0.6536968,9.559946,3.250429,0.44617447,-0.721189,0.41641507,0.8590947,-0.6274124,0.74078906
Player 2,-0.78731257,-1.0181334,3.2956982,5.5432596,-0.70675296,4.028863,"[-1.4797462, 3.32367, -4.1822596]","[-0.5666244, -3.589238, -3.6476276]",0.6567286,10.15622,3.2708879,0.4433792,-0.7148193,0.4081646,0.85818905,-0.6348416,0.73382086
Player 2,-0.78422165,-0.99723214,3.2682676,5.762427,-0.7002246,4.2313027,"[-1.6556005, 3.5087123, -4.260691]","[-0.81965476, -3.7872248, -3.8658001]",0.65914124,10.773921,3.337478,0.44024378,-0.7080984,0.39974925,0.85680234,-0.6426893,0.7264238
Player 2,-0.7771458,-0.9750905,3.2392974,5.985894,-0.693397,4.4811997,"[-1.837568, 3.7008846, -4.331019]","[-1.0967176, -4.0197124, -4.0984306]",0.6608292,11.417793,3.4028704,0.43674985,-0.7010142,0.39118308,0.8548833,-0.6510284,0.71856886
Player 2,-0.7781761,-0.95163774,3.2088623,6.2281227,-0.6864159,4.71579,"[-2.0181615, 3.9234898, -4.3957663]","[-1.3934671, -4.197075, -4.358931]",0.66162974,12.091534,3.4198344,0.43289214,-0.69351006,0.38247734,0.85238457,-0.659753,0.7102002
Player 2,-0.78874147,-0.92679083,3.1771283,6.492292,-0.67952996,4.902329,"[-2.191637, 4.18597, -4.4524417]","[-1.7061077, -4.282612, -4.6408706]",0.66139835,12.79261,3.3759615,0.42867783,-0.68550736,0.37364602,0.8492658,-0.6686835,0.7012715
Player 2,-0.8029747,-0.9004997,3.144172,6.7696805,-0.67286587,5.064311,"[-2.355142, 4.4794517, -4.4962635]","[-2.031596, -4.3080263, -4.9334807]",0.66002285,13.508351,3.3164678,0.42412397,-0.6769428,0.3647118,0.84549785,-0.6777003,0.691758
Player 2,-0.8156881,-0.87275094,3.1099455,7.050662,-0.66638964,5.239996,"[-2.5071974, 4.7909236, -4.524693]","[-2.3698852, -4.317747, -5.2331686]",0.6574024,14.22046,3.3194628,0.41925177,-0.6677778,0.35570344,0.84105456,-0.6867709,0.68164426
Player 2,-0.8216893,-0.8435707,3.0742586,7.325048,-0.65988415,5.4723177,"[-2.6470664, 5.1057215, -4.5366263]","[-2.7314332, -4.3631277, -5.535453]",0.65346044,14.916803,3.4337234,0.4140821,-0.6580023,0.3466542,0.8358888,-0.69596684,0.6709281
Player 2,-0.81813705,-0.81302696,3.0368032,7.5851207,-0.6529742,5.80097,"[-2.7746584, 5.41232, -4.532341]","[-3.1321678, -4.485832, -5.8416195]",0.64812636,15.597854,3.644795,0.40863648,-0.6476328,0.33759913,0.829924,-0.7054431,0.6596094
Player 2,-0.81102806,-0.781165,2.9973617,7.8382363,-0.64539605,6.2056284,"[-2.8876896, 5.720428, -4.513968]","[-3.571495, -4.6443157, -6.1670637]",0.64127016,16.272686,3.8942668,0.40294206,-0.6366666,0.3285651,0.82308435,-0.7152771,0.6476523
Player 2,-0.80954856,-0.7479679,2.9559982,8.10118,-0.63723123,6.6036296,"[-2.9793904, 6.0556345, -4.4812555]","[-4.027465, -4.7309637, -6.520675]",0.6327169,16.95025,4.1198473,0.39703912,-0.62505114,0.31957772,0.8153336,-0.7253309,0.63499737
Player 2,-0.815311,-0.713389,2.9129162,8.37824,-0.62872994,6.946406,"[-3.0418544, 6.428386, -4.429206]","[-4.4823675, -4.6938477, -6.890669]",0.6223261,17.631731,4.292361,0.39097995,-0.61270934,0.31067133,0.8066641,-0.73535997,0.62160444
Player 2,-0.82390124,-0.67742467,2.8682356,8.658155,-0.6200154,7.2594066,"[-3.069661, 6.826119, -4.3525786]","[-4.935804, -4.5671754, -7.26353]",0.61000866,18.306313,4.438154,0.3848268,-0.5995879,0.3018929,0.7970697,-0.74518293,0.6074642
Player 2,-0.83258533,-0.64011085,2.8219619,8.930042,-0.61105704,7.578015,"[-3.0587337, 7.2342787, -4.24912]","[-5.3885865, -4.388745, -7.6385617]",0.5956793,18.95429,4.632297,0.378651,-0.58565927,0.2932927,0.7865445,-0.7546951,0.59256804
Player 2,-0.8399681,-0.6015171,2.7740352,9.187066,-0.60172594,7.925226,"[-3.0076344, 7.64211, -4.117581]","[-5.8452835, -4.1808653, -8.01707]",0.579254,19.556168,4.959405,0.37252933,-0.5709184,0.284925,0.7750766,-0.7638371,0.57690805
Player 2,-0.8418571,-0.5617566,2.724219,9.418492,-0.59167206,8.35404,"[-2.9229228, 8.031607, -3.9569955]","[-6.3430147, -3.9989605, -8.396744]",0.56067324,20.102354,5.4612308,0.36652657,-0.5553979,0.276849,0.76258284,-0.77266395,0.5604879
Player 2,-0.8353703,-0.520975,2.672104,9.616151,-0.58034,8.918206,"[-2.8135307, 8.387533, -3.7687776]","[-6.9297876, -3.8873868, -8.782303]",0.53987944,20.59665,6.1083894,0.36068937,-0.5391611,0.2691228,0.7488844,-0.7813251,0.5433078
Player 2,-0.8252791,-0.47929174,2.6174462,9.789173,-0.56736714,9.576208,"[-2.674406, 8.720015, -3.554829]","[-7.5887604, -3.7788646, -9.182227]",0.5167897,21.051619,6.817515,0.35507628,-0.52225286,0.26180062,0.7338365,-0.7898331,0.5253491
Player 2,-0.8190443,-0.43674353,2.560388,9.955627,-0.5528587,10.20824,"[-2.487337, 9.052804, -3.3127658]","[-8.236401, -3.5413957, -9.590034]",0.4913199,21.47961,7.500175,0.34978276,-0.504664,0.25493586,0.71745384,-0.7979305,0.5065887
Player 2,-0.8182833,-0.3933433,2.5012596,10.11991,-0.5371318,10.754889,"[-2.2426846, 9.3887415, -3.0388286]","[-8.816061, -3.125916, -9.990199]",0.46342844,21.882597,8.12377,0.34492576,-0.48637784,0.24858893,0.6998644,-0.8052538,0.4870281
Player 2,-0.81981325,-0.34913778,2.4402597,10.271352,-0.52033854,11.258118,"[-1.9477214, 9.707193, -2.7344923]","[-9.339069, -2.5815225, -10.380265]",0.4330921,22.247635,8.74857,0.34060922,-0.4674174,0.24282017,0.68117565,-0.8115384,0.4666772
Player 2,-0.8196501,-0.3042306,2.37739,10.396635,-0.50237685,11.786735,"[-1.6187372, 9.984529, -2.4039335]","[-9.85356, -1.9722847, -10.762108]",0.40030682,22.555563,9.484927,0.33690643,-0.447858,0.23768592,0.6614066,-0.81665075,0.44555238
Player 2,-0.8130643,-0.25876212,2.312414,10.483323,-0.48287,12.411922,"[-1.2802294, 10.201113, -2.0489924]","[-10.441284, -1.3518761, -11.127732]",0.36510378,22.79657,10.395801,0.3338425,-0.42781436,0.23323883,0.64041406,-0.8205743,0.4236873
Player 2,-0.79764044,-0.21289843,2.2449324,10.525824,-0.46125224,13.188857,"[-0.95458066, 10.347999, -1.6735193]","[-11.174436, -0.7367536, -11.476305]",0.3275258,22.97527,11.449056,0.33139855,-0.40742427,0.22952513,0.617914,-0.8233344,0.40112063
Player 2,-0.77779675,-0.16676758,2.1747224,10.53644,-0.4371732,14.071226,"[-0.63379246, 10.438526, -1.2853241]","[-11.997269, -0.05223499, -11.816361]",0.28758663,23.103144,12.552788,0.3295701,-0.3867992,0.22657593,0.5937272,-0.824805,0.37786886
Player 2,-0.7599715,-0.12042808,2.1019945,10.533747,-0.4107842,14.924272,"[-0.28523338, 10.49226, -0.88934344]","[-12.746163, 0.805746, -12.138098]",0.24531978,23.188969,13.616934,0.32841605,-0.36600533,0.22441135,0.5679889,-0.82463473,0.35395637
Player 2,-0.7454455,-0.07393659,2.0271673,10.519847,-0.38244748,15.683152,"[0.10446038, 10.507956, -0.4890242]","[-13.329257, 1.8530672, -12.422911]",0.20082514,23.231909,14.609474,0.3280239,-0.34511212,0.22304504,0.54101974,-0.8224273,0.32944658
Player 2,-0.73184705,-0.02738631,1.9504875,10.483396,-0.35231653,16.400312,"[0.5179351, 10.470172, -0.09404664]","[-13.7791195, 3.035732, -12.673906]",0.15420333,23.220085,15.587184,0.32844833,-0.3242196,0.22247384,0.5130745,-0.8178996,0.30440032
Player 2,-0.7161299,0.01908807,1.8719956,10.4145975,-0.32029715,17.145046,"[0.92860216, 10.369176, 0.28587934]","[-14.168636, 4.3105183, -12.888156]",0.10558557,23.138958,16.652378,0.32969126,-0.3034542,0.22267865,0.4842661,-0.81086487,0.2788934
Player 2,-0.6937848,0.06533021,1.7915468,10.305786,-0.28608835,17.972765,"[1.3030194, 10.202335, 0.6509441]","[-14.599605, 5.6565084, -13.022301]",0.05524085,22.981842,17.861092,0.33168828,-0.2829512,0.22364105,0.45450604,-0.8011867,0.25309154
Player 2,-0.661976,0.11117545,1.7088441,10.15277,-0.2492282,18.93115,"[1.6102936, 9.974059, 1.0019205]","[-15.157189, 7.0787315, -13.036261]",0.00355315,22.75105,19.18225,0.33431515,-0.2628386,0.22534275,0.42353585,-0.78872466,0.227238
Player 2,-0.6246547,0.1564688,1.6237531,9.964498,-0.20942752,19.984423,"[1.8598896, 9.699005, 1.3271433]","[-15.751841, 8.616273, -12.9444]",-0.04912764,22.453276,20.530258,0.3374663,-0.24321923,0.22773992,0.3912781,-0.7732558,0.20154576
Player 2,-0.58868253,0.20109683,1.5365397,9.756452,-0.16683884,21.003695,"[2.0968251, 9.391605, 1.6091672]","[-16.150639, 10.2894945, -12.785383]",-0.10256425,22.097073,21.81696,0.34112322,-0.2241626,0.23075296,0.3581084,-0.754493,0.17614105
Player 2,-0.55638045,0.24495678,1.4476902,9.535632,-0.12184596,21.91059,"[2.3450024, 9.058406, 1.8369902]","[-16.225525, 12.063122, -12.5742445]",-0.15653484,21.69129,22.999983,0.3453106,-0.20572881,0.23428027,0.3246567,-0.7322083,0.15112516
Player 2,-0.52569723,0.2879524,1.3575444,9.302921,-0.07469217,22.74154,"[2.59048, 8.706339, 2.0083346]","[-16.02517, 13.89149, -12.30386]",-0.21077484,21.24408,24.110882,0.35002133,-0.1879677,0.23821346,0.2914529,-0.70627135,0.12661678
Player 2,-0.49309778,0.32999948,1.2662358,9.060346,-0.02542729,23.556923,"[2.8082376, 8.345579, 2.1342387]","[-15.65595, 15.748834, -11.933263]",-0.2648792,20.765287,25.220886,0.35519513,-0.17091238,0.24245998,0.25882128,-0.67661613,0.10281977
Player 2,-0.45359993,0.37104982,1.173713,8.809388,0.0260486,24.393303,"[2.969606, 7.9844646, 2.2438974]","[-15.243613, 17.61898, -11.357833]",-0.31812483,20.267342,26.369427,0.3607151,-0.15457287,0.2469833,0.22683173,-0.6432078,0.08014323
Player 2,-0.4040884,0.4110794,1.0798134,8.553208,0.07992155,25.277935,"[3.0533612, 7.6324058, 2.362358]","[-14.877556, 19.497614, -10.487601]",-0.3694609,19.76167,27.531956,0.36642373,-0.13894063,0.25179815,0.19538198,-0.6060258,0.05918061
Player 2,-0.34870893,0.45008904,0.98446727,8.301982,0.13626052,26.193825,"[3.0801866, 7.2999682, 2.479075]","[-14.456938, 21.377605, -9.382576]",-0.4179436,19.256344,28.64531,0.37221006,-0.12398669,0.256897,0.16457966,-0.56505907,0.04039958
Player 2,-0.2954359,0.48809314,0.8878969,8.064321,0.1948288,27.054564,"[3.1007576, 6.9899025, 2.5612175]","[-13.745837, 23.20852, -8.209259]",-0.46309653,18.758972,29.64878,0.3780703,-0.1096733,0.26220068,0.13501792,-0.52037424,0.02391989
Player 2,-0.24761009,0.5251009,0.79050773,7.8413773,0.25521153,27.799944,"[3.1383672, 6.701265, 2.5943973]","[-12.639886, 24.92086, -7.0639486]",-0.5047168,18.27945,30.509945,0.38404524,-0.09596491,0.26759735,0.10751557,-0.47217187,0.00966666
Player 2,-0.20311698,0.5611515,0.69255704,7.637745,0.31711227,28.469305,"[3.178788, 6.4442353, 2.5888767]","[-11.228527, 26.492939, -5.926256]",-0.5425084,17.827805,31.22849,0.39013776,-0.08280564,0.2730026,0.08269785,-0.42069983,-0.00238429
Player 2,-0.15831485,0.5963249,0.5941552,7.462865,0.38034058,29.11242,"[3.2049406, 6.232313, 2.565343]","[-9.638849, 27.921446, -4.715825]",-0.57584536,17.411173,31.827023,0.39630756,-0.07011594,0.2783807,0.06092631,-0.3662298,-0.01207908
Player 2,-0.10850122,0.63071376,0.49545258,7.3150682,0.4446535,29.703869,"[3.201887, 6.0578556, 2.561352]","[-7.9897475, 29.146276, -3.2920024]",-0.60359234,17.035322,32.335567,0.40248924,-0.05782297,0.28376567,0.04234608,-0.3091503,-0.01899415
Player 2,-0.04882551,0.66439056,0.39659944,7.1828036,0.50982827,30.220163,"[3.1454554, 5.899577, 2.6255982]","[-6.422712, 30.104088, -1.5041232]",-0.6241458,16.708488,32.765335,0.40858293,-0.04588062,0.2892694,0.02685883,-0.24996331,-0.02245189
Player 2,0.01839543,0.69743437,0.29758427,7.076512,0.5757974,30.726585,"[3.0421178, 5.7633667, 2.7579243]","[-4.932298, 30.834354, 0.5744869]",-0.6362425,16.445068,33.100407,0.4145039,-0.0342376,0.29499352,0.01437678,-0.18910928,-0.02194069
Player 2,0.08085833,0.7299931,0.19835624,7.0278854,0.6424638,31.258446,"[2.9654853, 5.6853013, 2.8765285]","[-3.2429569, 31.40686, 2.5585868]",-0.64001316,16.26546,33.307865,0.42029834,-0.02279722,0.30090222,0.00530043,-0.12690331,-0.01764746
Player 2,0.13106766,0.76227456,0.09907798,7.051448,0.7094573,31.759167,"[2.9749374, 5.686743, 2.921236]","[-1.1808864, 31.803185, 4.1952925]",-0.63651806,16.179913,33.41549,0.4261123,-0.01143018,0.30686748,0.00034203,-0.06371461,-0.01018494
Player 2,0.17239074,0.7945145,0,7.1421185,0.7762917,32.199158,"[3.0646229, 5.757202, 2.9107676]","[1.1395559, 31.968939, 5.569936]",-0.6266377,16.130074,33.45641,0.43208104,0,0.3127989,0,0,0
